"Dredge.Nozzles...Propellers.1","Dredge.Nozzles...Propellers.2","Dredge.Nozzles...Propellers.3","Cargo.Retrofit.1","Cargo.Retrofit.2","Cargo.Retrofit.3","Vehicle.Operator.Training..Heavy.Equipment..1","Vehicle.Operator.Training..Heavy.Equipment..2","Vehicle.Operator.Training..Heavy.Equipment..3","Wind.Turbine..Acciona.","Wind.Turbine..Acciona..as.Retailer","Wind.Turbine..Nordex.","Wind.Turbine..Nordex..as.Retailer","Solar..Landcare.Building.","Solar..Multi.user.Terminal.","Greenpower..Visitors.Cafe.","Infrastructure..Earth.Friendly.Concrete","Solar..300kw.Option."
-242.8833078,-355.3327893,-450.7097439,-399.5194554,-528.6950704,-653.1195832,-428.5890895,-538.8164124,-645.7662699,137.9954123,71.83490804,149.8871853,100.4253832,156.9187048,204.4072104,65.71182344,107.9449209,38.51486748
-247.3742639,-381.7117702,-499.3794303,-379.8769726,-530.4659736,-672.2428128,-429.7006645,-542.8822606,-654.0336423,131.2671124,81.02470575,160.8908847,101.8220678,116.1563776,176.9309804,69.33326764,-81.90753376,164.2382668
-260.3712482,-382.469261,-436.2264958,-368.4408868,-507.6256513,-656.6527144,-429.4511728,-530.4419839,-625.2658947,129.982981,48.70138777,151.8333652,74.90192266,171.0358109,209.6912882,80.9788648,179.0760125,-53.102077
-286.7935684,-397.6036314,-450.2351857,-379.2298139,-511.5507808,-663.7188605,-425.3124741,-535.0877564,-631.4766799,125.5280369,50.21339034,144.425579,76.47126323,145.8924725,190.9473101,85.24756949,189.8127706,5.258368788
-263.4662235,-348.5163944,-448.9343355,-381.7962803,-495.6632288,-627.9910946,-434.6253522,-542.0242258,-636.7597385,124.4711517,66.67340182,148.9714579,77.10576633,134.2339126,188.5379716,70.42423688,327.9542837,99.12598151
-273.7946313,-392.4163801,-525.610077,-393.3513772,-540.3310204,-690.5096437,-429.3893315,-537.5450115,-657.3895416,122.4435075,56.51447568,151.9901478,69.63256403,55.55258655,139.4954819,69.64242062,40.39647091,39.78151768
-273.6348668,-373.1635091,-515.0752071,-383.784248,-539.7039468,-663.0085527,-426.2309614,-545.4104373,-653.3217463,135.4185995,67.3175998,160.1690041,75.26466399,82.55090273,148.2954038,78.78144846,-98.0615866,116.5766443
-274.6359167,-385.6275794,-479.1061326,-353.3965894,-496.8815426,-647.4519395,-432.9912312,-530.7916483,-635.7065243,124.0322023,60.4214319,134.1576131,61.57322683,141.8227855,182.3196062,81.37776935,95.10399999,129.4576487
-285.6149452,-345.5232222,-476.9157731,-379.4439028,-540.1499807,-696.1273165,-431.5951495,-540.1631706,-661.3096536,125.3648286,67.50042998,150.9420459,86.62112541,45.71903007,136.4407512,72.15829697,-77.00003661,62.09100263
-273.6010727,-370.4884362,-506.3014825,-406.6621442,-528.9230937,-711.2621003,-424.278475,-550.7795111,-654.6328537,135.8707955,76.115117,163.2827551,102.5302212,71.88400519,153.9295406,61.55269242,-14.36148557,10.21567361
-275.6415884,-378.4679931,-508.7556714,-379.2382192,-550.4132756,-685.8991769,-434.6652732,-537.6495141,-652.8668536,119.6848721,64.17926637,147.7447616,78.68170847,47.90355393,136.6715311,71.34522873,352.6730906,52.13138112
-234.5558491,-414.7464021,-464.086798,-367.9144015,-539.6017234,-657.1056336,-432.5690175,-540.3359854,-640.4111769,133.4421794,57.93699997,153.8273437,73.87047556,111.0534541,165.8726201,77.33744777,-57.6831274,-25.93136362
-239.8139016,-384.7348921,-533.9225609,-379.3462461,-549.841254,-671.849127,-436.4566358,-548.1006827,-657.2714542,124.3398086,58.69228098,159.9068821,80.89465704,57.85504144,144.3836551,73.0742913,18.08163978,-31.74191548
-285.9942289,-397.7295231,-446.1688758,-390.6550235,-527.1525873,-681.4690051,-426.9478602,-536.4673911,-639.4958467,143.3166728,69.30907278,142.4985531,99.84448791,100.033958,175.2383722,76.94341302,-4.28424793,68.21097612
-266.1373109,-318.5906424,-484.7850349,-390.400374,-508.2615672,-641.0275754,-431.6163495,-531.1858811,-643.7812716,131.0829674,58.66180283,145.7859377,93.49668425,134.668487,185.4585278,68.4755331,-6.305332932,147.1660789
-303.5732519,-386.1638436,-496.0870644,-377.2545149,-512.5639012,-676.8253706,-433.4512581,-546.0977555,-654.2892398,131.4502347,43.50812495,152.4642212,75.42524996,77.92402832,149.410452,74.53776085,-183.6285188,-14.00894773
-281.3853131,-387.9788829,-437.9200317,-381.7436669,-516.9833086,-692.2442575,-430.6252816,-536.849798,-652.5339547,137.1676616,69.8914005,166.2208015,70.44863953,86.51623037,158.0431455,68.34071991,21.1711484,21.48412736
-277.4457986,-356.2782642,-458.3729694,-380.316444,-506.5241149,-658.8490874,-437.2729373,-544.3312548,-646.1868847,121.0688412,54.10154035,145.3065189,73.74472615,137.4199134,187.0879514,60.98939206,-71.54453355,74.47877752
-315.4552255,-385.7776187,-475.8597401,-405.3613558,-537.6727091,-696.8615504,-435.1216506,-550.9363806,-644.5407043,135.2255713,52.34121312,149.0284286,70.91900003,35.97874356,126.6822391,75.02433717,-17.84031103,25.33732288
-304.9205864,-380.071839,-456.6772742,-389.8880413,-516.7598628,-654.8877569,-430.823487,-533.509655,-643.6731301,125.3110616,52.22174846,146.2207875,64.51354231,99.25462648,157.5571913,80.70226814,-102.9080569,15.93127349
-261.4810776,-369.7377931,-526.2702516,-372.1924277,-531.4250559,-662.2497781,-428.3935168,-542.9638097,-652.1204159,135.6300994,43.46662222,160.1084603,62.68679537,89.92844503,153.9117533,83.16847107,231.9214156,55.21388153
-283.8214867,-407.4262019,-508.7593731,-380.8983422,-532.985169,-657.971244,-436.8710593,-541.9430878,-645.7247251,124.122279,61.41895836,144.0434119,68.67835931,77.50534191,149.4408651,75.46212184,255.0971563,-36.85085769
-251.000734,-415.1381526,-472.8778496,-387.822143,-530.2867167,-672.9944207,-431.4057737,-542.5869004,-656.0766928,126.666631,67.4020689,138.8725218,80.66110175,74.00260416,153.9459704,76.74101347,101.1472858,-57.78530235
-267.2880487,-379.1584309,-460.5981342,-381.1925794,-530.6657962,-659.4776605,-433.331171,-539.9067558,-641.2779695,133.1387019,44.26787647,146.6427943,58.65088955,85.51820833,163.3709482,73.21132312,199.0283136,60.57211696
-220.2699838,-371.5933154,-484.4418785,-368.9309619,-515.4925226,-631.3049606,-438.3694835,-524.4772914,-637.016344,124.1628536,52.59583547,148.4774139,66.22986185,132.5167384,177.6263872,83.03988191,-142.5556404,122.9024602
-257.591936,-384.5115966,-528.1278523,-382.0064565,-541.1738671,-697.6763757,-428.5256869,-539.7191581,-652.369811,128.8085359,51.14133535,139.7867103,82.99001745,96.72373672,168.6261032,74.714379,32.29194181,-19.73761697
-237.8784706,-385.1056145,-443.6564964,-365.7308457,-521.3723985,-618.156076,-435.0828257,-529.8832711,-629.1584579,143.814414,56.02797277,157.3119357,81.69331721,175.1193873,202.105988,70.70789821,337.1812707,61.40600544
-233.1542505,-376.6313593,-440.3789385,-367.4627776,-504.1198447,-647.461905,-434.4445169,-533.3274945,-644.8515193,121.8697017,59.52813539,147.1061365,79.26640532,136.584937,186.3712663,70.80732588,311.3535435,5.960963616
-280.7554371,-368.6247777,-506.3262014,-371.5656087,-542.3751566,-676.3002391,-431.4098966,-548.9429368,-656.2291027,120.9115424,50.52644799,154.8637681,66.27431225,70.48221716,151.483596,72.12553359,131.1447868,101.2691084
-257.8428739,-408.2177407,-465.1544247,-382.156445,-532.801608,-705.2601277,-435.8613042,-544.3376674,-663.279326,126.0334746,58.90700277,139.7670948,77.23679613,66.65787552,154.5567855,73.97043749,318.8518764,-32.97273709
-251.5770146,-389.773042,-488.7526036,-358.2486197,-528.5881835,-670.7600098,-433.3237738,-529.0622954,-646.2803554,128.7740573,57.40333028,150.2804823,91.78834381,129.7636202,181.8816811,72.5464659,218.9422046,11.63285455
-276.5175688,-340.569264,-438.2354339,-361.4442457,-498.6758599,-649.2526645,-427.8569797,-535.7762119,-630.481565,121.3433792,56.44276209,146.2659675,72.0266774,150.3039152,186.2513969,79.32472109,-68.44013981,77.12507985
-276.9144352,-384.0140064,-499.8374034,-377.5025949,-518.3335908,-667.5161837,-427.7594726,-536.3909973,-642.1637511,128.7147,59.97921303,140.7556704,70.81846749,92.60016176,155.0896252,81.23945592,305.2818077,35.21870647
-283.8536625,-350.7153886,-481.605055,-376.9145163,-524.8391888,-671.6653457,-427.5762516,-543.7053364,-653.2243976,128.6781678,55.24590217,139.7382722,83.62064263,79.82660534,146.2620436,70.2504887,321.717003,97.57667231
-229.1610494,-395.0984515,-467.6364368,-374.5553049,-529.9344981,-658.5428109,-424.2337068,-530.9391072,-637.6458454,124.8380588,61.84849511,147.9508315,80.84150896,106.8473997,165.0827982,73.02011151,307.8103618,52.64667883
-312.7903327,-348.7420844,-522.3617671,-383.7353825,-519.3238899,-661.3466942,-436.1994733,-539.2144261,-651.594363,131.4491931,68.5741207,162.7417905,91.26356084,123.2343813,187.8045082,72.20416972,178.4786244,13.68346844
-263.8873262,-329.0527864,-440.3300879,-377.0593618,-524.6813487,-695.4804994,-423.4679528,-539.8350704,-653.7818249,133.5660826,65.00630501,144.7134797,76.78848628,93.02211976,164.4157079,84.96919668,253.3069736,16.02526035
-279.8607479,-380.6079996,-511.3702561,-381.7596383,-501.8044963,-659.2196257,-432.8952697,-527.6386248,-641.4325335,133.4803738,67.99555685,154.0042426,91.32403388,114.8568418,164.4674359,73.66891741,326.1807246,62.05301511
-267.1883851,-376.5646521,-477.6728645,-377.7441839,-545.4319023,-679.2277138,-424.8311029,-544.2503179,-655.6285461,130.2894367,56.87247978,146.8667442,77.30009811,93.5368824,162.8613393,73.78205703,-135.7624759,20.33594768
-264.466798,-366.4047351,-472.3581074,-368.5271213,-526.3090739,-681.4504944,-430.617228,-535.2350697,-644.2609618,136.2956273,69.50872009,148.2869525,77.89471308,94.68257142,158.5397119,81.67257138,390.9196143,40.73726951
-249.2622743,-359.9006785,-486.0284391,-382.2008696,-545.0066447,-673.8537546,-428.3195023,-539.6137613,-650.876878,130.8151988,70.90617347,146.210325,88.40401052,85.42329098,165.1882442,70.95388759,-9.846729345,-5.737897367
-241.7299681,-414.3219738,-430.7496632,-355.5921593,-521.9934927,-665.6946556,-427.4694181,-540.0809447,-638.575739,122.4390622,58.7789532,155.6665754,71.9119499,113.5031509,171.9353619,73.62683113,325.2010302,33.98117308
-232.2811783,-361.0040479,-471.8805968,-348.6394873,-506.595014,-671.980177,-428.7534631,-532.2449392,-632.9766233,129.6288655,80.42830148,144.7217693,88.54849056,191.7162769,218.0568,67.31857992,156.1867355,193.1651452
-269.2783166,-389.5827602,-477.5751479,-388.4038979,-525.7410754,-660.7209891,-437.716693,-539.0376989,-640.6068216,128.7151999,49.54351498,154.1074165,79.55944795,93.36755448,163.1460425,84.69591109,49.37479791,126.7830725
-270.7373952,-345.2908398,-474.0874193,-367.8393468,-518.2901806,-674.8782107,-431.9010557,-534.3836391,-642.5427793,131.008586,80.81351079,147.3497491,110.2539259,117.8467803,177.3749874,67.78145038,213.6415482,98.37053329
-265.5612309,-367.0109444,-458.6102195,-373.0558308,-527.8307561,-680.831476,-423.8310915,-540.1470654,-647.935502,130.4953012,64.88136311,140.3590797,76.19605855,98.02963217,162.6157568,71.11839366,179.4716601,27.52663005
-267.9220156,-377.690713,-495.6104948,-370.9709019,-507.9020444,-644.1911135,-437.1691863,-539.6567404,-646.437915,125.0765746,74.47322256,151.7753231,83.42765236,101.4356431,175.1525237,61.71507023,145.8131615,50.20082187
-270.9884012,-350.6796246,-470.5652811,-370.1113759,-518.8919982,-680.5967577,-423.407076,-536.4832969,-642.8963151,129.0059847,60.11006623,150.3745847,76.51312034,102.5366702,176.2361859,82.55173401,36.57096257,82.0501673
-246.1001873,-402.410797,-466.625293,-358.307005,-488.7902105,-676.052142,-431.8868581,-539.2871053,-638.1440931,125.8396211,46.89316052,149.4869083,61.21869131,123.4031371,178.4531012,78.9962435,99.2696023,63.55583336
-287.4662107,-370.2178647,-464.9833173,-371.2314845,-519.4388047,-669.8095254,-437.1486697,-535.5686394,-643.2624111,126.900652,59.63030813,144.9797923,82.97354815,109.3711004,171.7316323,75.23814006,11.93184672,-5.763091917
-255.3553296,-374.7167608,-464.3733037,-396.2030788,-511.6776903,-649.1326906,-428.6862182,-542.088038,-640.3772974,133.5951234,72.28300087,151.2456197,91.49308625,145.4202602,197.0185387,68.21902198,53.50901978,66.32262122
-294.3073456,-366.3428436,-526.0916015,-382.7656437,-531.0736808,-677.1155208,-439.5706952,-534.5853447,-661.7772981,135.9956152,50.0891591,155.809764,80.28510182,61.5009084,130.5587087,68.11368368,379.6833138,-22.71869811
-224.572767,-306.6731708,-453.8314155,-371.2496116,-518.5963135,-645.7956227,-429.1088574,-535.1321518,-637.1832763,129.2937193,53.41345641,159.7863355,80.31191046,132.27042,183.5539836,76.52092026,325.0575147,71.68296471
-246.1113825,-388.4552198,-457.6790418,-379.2646387,-509.38547,-630.6527723,-425.1700759,-528.9121072,-644.6722775,133.7368472,65.79540426,133.7728626,79.99031959,128.3437717,169.7770373,70.91988255,108.5330236,105.4486072
-246.8046931,-333.4850151,-458.9257696,-354.2555255,-487.4678562,-651.1853217,-438.9875504,-539.4258704,-634.2800114,130.5005429,63.57485732,149.4258421,84.36007518,120.5730042,181.1142497,73.13127066,81.91854863,155.9719278
-256.1636542,-373.0134257,-429.5472565,-385.9282903,-516.7467247,-662.2409555,-438.9335833,-538.8733034,-643.5125425,117.3914084,55.98129824,136.3920725,69.11232346,129.2256225,179.3321847,90.45463727,295.689189,100.364921
-259.9967577,-423.718047,-488.6902135,-375.2026465,-515.0933368,-677.5301539,-431.9229119,-547.1766437,-649.3594235,130.2845263,67.62934829,148.3163542,85.2849251,112.0000312,179.9885711,65.79111048,351.7924562,146.2227902
-298.6862458,-374.1947729,-515.747544,-368.220093,-520.1747691,-677.9956633,-433.2505911,-538.4718456,-658.7075324,132.1401238,58.80826219,149.7208836,81.58846249,73.36113665,150.9612294,62.05574193,115.1180891,56.06971021
-311.7337998,-396.944762,-488.2081018,-396.1068948,-537.3335548,-673.6878851,-439.3990603,-543.4375125,-656.2917368,123.2128821,37.25127158,149.8941189,57.20303228,86.81320789,162.4377615,71.22467148,-155.5597513,45.43992311
-212.7990701,-303.837673,-463.3356189,-361.7680186,-497.6152744,-649.2644181,-432.7716442,-538.4765319,-636.1118939,124.1149069,53.86920923,158.9554328,63.59936633,144.8683735,184.2675436,81.88335518,277.4749362,128.79989
-257.6043105,-385.4791137,-428.0013479,-382.3240639,-520.3537468,-643.7406935,-432.4885473,-532.5713793,-627.66777,121.056162,47.64281299,141.9967919,81.23390007,149.7303207,190.1355397,89.90893139,57.33691717,146.6800526
-251.2152737,-341.6589624,-479.0062333,-378.815823,-510.4962143,-667.3870878,-424.4059257,-536.3943373,-639.6622586,134.2167681,69.33533807,144.8815909,74.5444545,131.3557198,190.2119229,81.11190871,44.15941518,104.2855448
-299.9861653,-367.0754166,-457.1748918,-369.6554034,-522.0801393,-651.0815809,-428.5357897,-540.0074492,-645.0736976,131.6952485,40.74048752,135.2417387,60.62077201,100.3178723,155.2547314,76.00943398,176.2791537,126.3797633
-265.7873837,-380.8778456,-513.6091619,-388.3559753,-556.3380245,-691.1499964,-422.3049145,-544.5854696,-659.5092766,116.0250776,47.91497098,140.9085943,60.68774834,63.59582178,131.2852025,76.13512472,502.5151619,96.69291993
-273.004726,-336.9125087,-480.8439898,-378.1370607,-480.2367225,-627.675812,-427.7567547,-528.1371737,-629.9320847,133.6204182,63.24615728,150.4200932,82.47608547,171.3691874,204.89595,73.5094816,187.698589,45.66531414
-227.1461406,-365.8897918,-488.6410508,-366.7628302,-525.4551746,-652.1494898,-430.4037379,-532.9977703,-637.7060797,144.8204169,49.54413419,150.7345269,93.56113308,157.8251259,190.2393435,82.58544091,54.5872035,20.0592689
-280.108595,-390.462083,-486.5280668,-391.3072239,-531.6866349,-674.3348957,-438.1235716,-539.0904545,-653.4050582,123.6437214,74.99915476,140.5400533,78.94801709,89.92230639,154.8335759,78.33136436,475.7193744,44.02126775
-263.6581128,-398.4058446,-447.2396054,-385.0883329,-541.3881342,-673.1781086,-429.4554824,-539.7795917,-647.2035755,135.0261785,63.0252635,151.2235885,66.53944048,110.2540453,171.1088644,74.75604985,276.682557,14.74398868
-283.1054721,-331.2048331,-469.1720296,-370.282355,-517.3535446,-660.2875136,-428.9810708,-531.2240394,-631.996417,129.0640367,59.53870004,139.2989672,86.45971278,115.0585699,181.421927,75.51092421,20.70518263,75.35675547
-311.7665436,-380.746393,-503.1085421,-389.4626516,-554.781882,-694.4680964,-434.1429318,-548.7562681,-656.4607293,130.6590092,61.20865227,135.0790765,79.73981671,39.19793484,132.776295,78.59386942,273.8668315,20.47368321
-240.1246012,-389.9129732,-498.2577536,-383.9069347,-532.046066,-660.364491,-432.8136997,-549.4627912,-656.7182967,126.060071,47.87000008,145.5498169,88.57076883,84.46882269,161.6701627,66.8454259,-275.7029903,-108.2849008
-258.8734827,-398.4566318,-501.3920298,-399.2686964,-540.0381927,-696.9028965,-431.162389,-544.4133751,-657.5501418,132.0025153,72.40785705,153.7918815,72.90189978,60.63072946,150.5164142,83.29298484,15.89621256,101.8231982
-252.5544271,-349.2053865,-460.6265163,-347.9830503,-497.9736503,-635.7904882,-427.7734875,-529.5991242,-626.8318171,145.783637,82.61066044,159.5814595,106.5898243,136.0749513,192.1895473,64.93399234,70.29555675,89.83778519
-311.1696605,-379.1073676,-522.0601364,-379.4185371,-530.277739,-696.7327473,-436.5422676,-547.249161,-650.904261,138.4358287,71.87566623,155.8302916,87.24033824,80.87851941,157.5966626,77.05234776,352.4457658,29.0187154
-247.7199429,-370.0663397,-469.8894853,-380.7574952,-517.1718258,-683.644915,-432.7824334,-542.4455044,-649.0019931,122.671717,68.91772198,161.8359703,65.60073797,79.98151545,150.4581908,77.64728176,-91.69306321,17.20243717
-254.6605959,-320.8722793,-456.461988,-375.2660405,-519.6917175,-659.4568785,-432.8819884,-539.3782561,-645.9244592,126.0441573,63.03182809,139.4100702,75.2090978,97.9895874,164.6658727,70.31575545,72.2553111,-56.35870662
-272.8760202,-323.7345978,-436.1511124,-373.2256077,-500.9972752,-645.8106595,-434.8596692,-533.8356393,-646.8621126,133.962119,60.17495261,159.0335589,81.40558091,145.9452609,191.109624,85.62079525,193.1661731,129.6060868
-269.6149405,-390.9149978,-486.338154,-382.6767469,-532.8974813,-681.5030012,-429.7939306,-537.4771341,-651.6457614,146.6059998,77.58946782,162.1865938,87.28172695,103.6637954,167.7929644,60.20983404,143.4740966,71.15732505
-275.9204513,-374.6016026,-497.6039274,-398.2457164,-536.8205173,-692.7876117,-432.7785256,-541.4344074,-659.6114034,131.3572519,69.30794098,154.7205171,77.71452025,56.23528439,127.5969584,75.29571428,401.7411058,-11.23125272
-271.5258514,-393.0330518,-499.2741834,-369.0307141,-526.0034621,-673.1245475,-429.0952396,-541.7730664,-655.4838703,127.127129,53.39984767,139.4334864,60.09422084,76.56459986,144.0891585,69.89829071,310.0503812,28.56344174
-221.2012657,-359.8179293,-434.3202983,-356.0492795,-500.6165865,-625.2109598,-429.6234212,-534.9824013,-635.6926736,124.7173044,45.42995246,146.9811791,65.53926094,172.6456693,202.0828021,75.69582161,-42.20234349,90.70374288
-279.2917252,-434.6748212,-502.5962843,-381.7761281,-538.0151164,-691.5170877,-429.960616,-545.8954547,-651.9807707,127.3485555,64.9649934,137.2020698,82.11041801,99.63097544,177.6020257,79.3070679,385.808163,4.894022934
-313.0143503,-338.6582499,-455.1228157,-401.305025,-535.7437727,-670.6326012,-428.1337237,-539.0505104,-653.1606212,129.3912466,64.32982597,155.27027,87.14718086,122.0119312,178.8676475,65.55294997,211.0055911,81.43270966
-239.2162749,-395.5728829,-457.2205093,-383.717917,-535.7709475,-663.0692477,-432.7704449,-525.641573,-639.8378652,130.7884145,48.0947866,144.3228636,59.38108324,93.784018,154.1999834,77.61634962,129.3553528,42.66165458
-281.5018764,-367.6542379,-462.3514142,-372.0848931,-530.6180529,-665.6622222,-426.642553,-533.2151269,-634.4134397,122.0782813,61.04028545,150.3637789,77.06228821,134.2230719,188.0239512,75.30466342,216.5955872,122.3376872
-223.5976011,-349.1173561,-479.9757818,-352.8987429,-482.5545521,-651.5051744,-433.3920061,-528.1987341,-629.3949325,128.6687714,54.36946685,144.1838663,76.73215126,172.9471961,205.3632587,65.76638488,272.6283944,87.85199635
-256.902421,-359.3201467,-514.565932,-378.8304352,-503.2744875,-674.5927098,-429.8430958,-538.4203437,-647.5608848,135.994982,53.06478731,150.0021616,72.16153449,80.49635946,145.132415,76.91605329,134.0195264,31.73926486
-288.5303065,-423.8871352,-443.8284808,-384.5057806,-511.2441208,-647.0908502,-434.5388719,-535.9000029,-645.8889481,135.7619788,82.97914661,145.840636,79.88593382,88.71686236,156.2726213,82.55945304,343.7561648,53.28373211
-238.5309881,-383.000786,-502.5919593,-373.1214255,-525.1072524,-653.1868666,-429.4502095,-537.0159962,-641.2268013,141.4397274,76.35247396,161.3609915,105.8346186,123.29623,184.2497214,65.07187979,-5.735845591,135.6004764
-231.5993198,-348.9250892,-480.6714194,-378.0806762,-524.8794489,-668.2031972,-428.3830168,-543.2166629,-651.4855858,116.8255142,65.08588271,147.5902162,75.10301163,94.20973249,159.27188,76.40918412,114.9993524,2.121537761
-267.2448342,-389.8739768,-475.7921177,-376.3789896,-521.2009342,-676.3031783,-424.0835675,-546.677041,-642.1064545,140.0441389,73.74246344,145.2160588,106.5743921,115.8387086,172.9870227,67.41119124,21.15432533,4.588390526
-262.5392874,-381.9518936,-486.8919429,-369.5923224,-529.7108126,-684.0725185,-436.4695674,-536.5478638,-649.5617506,133.5936444,75.21543701,146.3564351,85.15743824,124.8331238,186.098245,66.25965265,431.2841763,96.35424111
-250.508536,-433.4885177,-535.1246591,-380.8773649,-551.096435,-684.0864624,-433.008702,-544.3343423,-662.900225,119.2011396,54.97027626,147.9132027,64.45167023,37.76832598,119.4466305,74.20561889,-27.99068068,-6.474506578
-268.2822026,-387.3443775,-475.491454,-389.6656967,-516.4848354,-662.5801782,-426.253827,-533.8887826,-642.9880996,140.6417172,73.44457057,152.1697808,87.52892839,124.0806642,178.7922815,78.17775971,246.1410094,148.3687175
-275.2174436,-395.8034949,-515.504663,-359.5657891,-523.8844361,-663.1683615,-439.2983875,-542.0245619,-640.9647691,129.5711278,52.16413014,153.3721979,68.84602597,112.7808981,169.6363296,75.28152072,22.62334955,0.479862658
-278.8621505,-335.2192886,-488.4415438,-368.1968574,-545.1674654,-667.3390856,-426.4514031,-539.17462,-652.4543051,122.5294726,58.73392789,150.4448725,73.04312825,66.19487908,135.508655,82.54099506,272.6518826,27.83366536
-263.2325991,-334.857309,-488.6639164,-365.1238738,-505.8134619,-646.3521415,-427.5313073,-532.3032832,-637.3374072,137.0116679,64.7780628,144.8582841,86.94526073,161.5846035,201.7632129,73.31580556,38.09625759,30.64992451
-239.4543001,-387.7981381,-469.7916699,-384.7184993,-530.6477497,-659.5977569,-432.2133286,-543.225993,-645.1498097,123.9793563,70.99033215,150.4928174,75.25858769,91.48841725,158.3011477,74.67879769,322.7845605,50.32643426
-276.426461,-397.0798359,-425.9078144,-359.2195129,-526.1703889,-670.259997,-428.7249993,-542.9273876,-645.8936665,121.9143859,64.28671812,142.9904575,89.87022153,108.1037783,162.5907149,72.68840764,42.42023332,19.79474489
-282.8778705,-350.637969,-487.8087135,-377.8335258,-526.3619324,-647.5460828,-432.6023387,-529.5470728,-653.6302189,114.9260517,46.61392058,149.2707955,63.35003266,103.0777648,159.4005256,81.71221946,246.1422295,-2.020050274
-282.9133731,-346.9884572,-512.8048585,-391.7205366,-514.8936482,-670.3027581,-430.3019437,-538.4158266,-652.0217799,144.1697268,82.25430705,169.803678,112.3378906,128.2537963,183.4243432,58.86698465,113.4660575,89.08507793
-286.7956141,-347.7587034,-487.3239239,-389.9642312,-530.2618459,-683.9696407,-421.2878133,-542.6347326,-653.5661555,128.0909836,70.01752563,132.2756893,79.86466769,76.31619634,150.0412229,78.89304871,22.54433932,19.75044818
-257.261772,-328.245882,-468.1323847,-352.8773463,-533.6793269,-636.0993225,-430.084693,-533.8376705,-636.1691506,126.8522251,58.86975321,140.8118916,72.0187966,156.8301044,195.6025207,80.64275354,160.4698564,53.54382472
-289.9048946,-387.806287,-510.3796339,-376.0284448,-530.4861908,-702.2502099,-435.1589833,-541.2810666,-655.6419144,134.6761389,63.55914605,139.6306174,81.57929549,57.43143693,133.4006581,70.19692254,300.8362575,38.50269929
-224.5806777,-401.0413956,-480.4184799,-384.6900378,-515.1634363,-680.8474502,-434.5733232,-538.386673,-635.4710383,138.98028,45.87245491,150.3275953,72.87342437,88.65800902,162.063882,75.56099657,156.5034004,88.7312383
-210.6727664,-371.1016175,-495.7263201,-373.8389349,-510.7972745,-662.3756181,-426.8043046,-527.2531073,-631.4643774,131.6479482,46.00911159,137.1644923,70.84415766,152.5570869,182.0208404,81.68303096,95.6694536,-18.66214206
-239.0585744,-351.8244755,-526.2512609,-385.4403488,-514.1773389,-671.5262134,-427.7676982,-539.4533595,-651.3980688,140.5912696,69.3456191,152.191597,93.89567651,85.54358548,149.2770802,82.17848399,262.814893,81.3880019
-287.2835243,-382.4533566,-467.4966344,-361.4470492,-505.8958939,-666.7348939,-434.0810151,-540.3156087,-640.7789334,132.0071933,53.26447066,152.2730689,76.3886808,82.10540625,143.1417869,83.85039642,16.28638282,82.89446091
-311.3571271,-366.0270458,-463.5038632,-370.8955515,-514.9752982,-673.2773014,-430.2333536,-534.0834827,-644.5689573,128.0317275,57.34764492,152.9975847,69.60879496,142.6497983,190.8686772,65.34332329,330.1172465,110.8694804
-257.1423951,-375.2481539,-484.4494624,-390.3633629,-508.7257238,-671.2742241,-432.3693023,-539.4574288,-649.6342159,135.9484098,62.28326314,164.6798595,95.47121735,127.602716,174.4726052,72.54882463,207.1841241,64.30648423
-285.8094667,-372.4686899,-506.5086973,-368.2634755,-501.6492526,-661.4400471,-426.701216,-532.7200971,-636.7338838,128.7196688,63.8262993,153.2741733,73.88243672,127.8390823,172.8259917,76.57091315,268.7237077,75.87502069
-295.025434,-355.9222426,-519.144299,-393.2808849,-537.4848607,-699.6005994,-434.108392,-549.7368456,-663.669161,119.0504997,55.86462122,149.7073973,82.61413074,18.97907955,114.0766679,75.82734555,300.1487631,-26.24603544
-240.3696719,-354.9485399,-492.8395225,-372.2927415,-509.0289747,-657.6734528,-430.8841272,-538.1856985,-630.7970396,122.7196579,56.90959536,145.7154909,74.79171798,116.5420255,173.476384,79.72630204,223.9138308,78.040381
-302.0010668,-325.5636351,-481.0141278,-396.4098874,-527.507076,-647.9636064,-434.5171164,-536.6953735,-643.0376167,128.3453178,81.23182792,158.3583022,99.22823014,116.6286396,182.6623007,61.9853427,241.10462,42.80511152
-258.5368482,-363.2935075,-490.8197486,-382.7003431,-514.0878137,-675.382651,-434.479965,-540.5838566,-640.894703,128.1498562,63.93685285,148.3578407,74.56270561,105.8725959,169.4301267,72.48746139,-45.02293009,60.05653655
-233.6930685,-380.8392868,-523.7658058,-381.0967926,-513.1589448,-668.4222828,-429.3016422,-548.7179039,-651.8376944,126.7192375,56.73453594,140.2264623,66.24163822,78.73079189,155.945301,79.17554178,32.23696367,-13.5514156
-237.700448,-364.2962067,-516.9441804,-398.111624,-534.861746,-687.6024589,-426.4760177,-544.1639753,-659.9827521,122.1532109,52.32249271,137.4811178,68.36694717,41.3580638,136.3918319,69.90457789,510.4110734,4.635946074
-289.5666765,-347.7889392,-474.2780813,-387.189807,-523.2357877,-661.6878731,-431.4786711,-538.7659191,-638.6544242,141.545782,67.19465898,160.0406769,87.18895665,127.963794,183.1815117,76.44325146,-86.5358918,2.615229273
